"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"SWARM_845",5,2.5,102,1,39.2,0.04,2.72,0,0,2.49468259418904,3.91324053556342,4.23926765712508,0.71,0.85,3.10176986881021,0
"SWARM_432",5,3.05338085155898,141,1,53.76,0.01,5.42,2.53197398260152,2.67699489277096,2.99339083076581,3.2372519901498,3.29256091395116,0.99,1,5.13222064767405,1
"SWARM_1855",4.58269745928635,3.77333034842483,147,1,53.76,0.01,3.29,0,0.950055650836534,3.02338584116239,3.77343633797259,3.81196655827401,0.94,0.92,3.82861934444927,0
"SWARM_908",0,0.221544715447154,138,2,46.14,0.01,3.65,0,0,0.195622808748312,2.8179205811971,2.94022293851594,0.95,0.92,4.44484191003258,0
"SWARM_1030",5,0.10853936790768,183,2,57.99,0.01,5.89,0,0.00802738021157436,0.191557768097905,1.54420731707317,2.56243783548601,0.99,1,6.81150708637505,2
"SWARM_1059",0.0426829268292683,0.0426829268292683,161,2,64.17,0.01,7.92,0,0.00952084629744866,0.0701219512195122,0.192307536641017,0.223577235772358,0.99,1,8.31897859252146,2
"SWARM_624",5,2.5,73,1,28.64,0.18,0.97,0.5791402957589,0.763119684712715,2.99834715434507,5,5,0.6,0.44,-1.72677030467552,0
"SWARM_1299",4.58269745928635,2.33438835936275,151,1,51.21,0.01,4.21,0,0,2.1303225598373,3.68075726875813,3.7911937926551,0.56,1,6.22848619854715,0
"SWARM_1222",2.40773869149706,2.33438835936275,108,1,51.26,0.01,5.71,1.04397067453873,1.08993902439024,1.96230130121774,2.5,2.58985586433338,0.99,1,5.96923041974201,1
"SWARM_1041",0,0.257810088990747,142,1,58.09,0.01,6.83,0.0402895614208165,0.0928861788617886,0.225609756097561,0.366328840793075,1.23451099673177,0.94,1,6.70686296136575,0
"SWARM_1014",0,2.5562655253186,172,1,52.68,0.01,3.96,0.00325140012445551,0.0411482285326898,2.28964926060275,3.67488939396239,3.81281366835137,0.76,0.98,4.71632441977131,0
